시도별,주요 업종별,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
시도별,주요 업종별,사업체수 (개),종사자수 (명),매출액 (백만원),영업비용 (백만원),인건비 (백만원),임차료 (백만원),기타영업비용 (백만원),연간급여액 (백만원),사업체수 (개),종사자수 (명),매출액 (백만원),영업비용 (백만원),매출원가 (백만원),인건비 (백만원),임차료 (백만원),기타영업비용 (백만원),연간급여액 (백만원),사업체수 (개),종사자수 (명),매출액 (백만원),영업비용 (백만원),매출원가 (백만원),인건비 (백만원),임차료 (백만원),기타영업비용 (백만원),연간급여액 (백만원),사업체수 (개),종사자수 (명),매출액 (백만원),영업비용 (백만원),매출원가 (백만원),인건비 (백만원),임차료 (백만원),기타영업비용 (백만원),연간급여액 (백만원),사업체수 (개),종사자수 (명),매출액 (백만원),영업비용 (백만원),매출원가 (백만원),인건비 (백만원),임차료 (백만원),기타영업비용 (백만원),연간급여액 (백만원)
인천광역시,"피자, 햄버거, 샌드위치 및 유사 음식점업",657,3334,199592,173184,33438,15691,124055,31517,682,3509,221749,205670,111234,35986,16429,42020,35168,754,3154,235596,216811,114729,37095,15877,49110,33339,866,3327,274391,250290,127891,35987,16182,70230,34809,973,3654,314684,290360,137006,37611,25201,90543,35596
인천광역시,치킨전문점,1289,3415,240395,205901,20574,16340,168987,18613,1321,3545,318149,269411,179316,26060,19611,44424,25462,1460,3315,335951,292723,178307,26159,24051,64206,24163,1544,3452,397871,364292,209037,28953,17786,108516,27565,1559,3569,440297,400600,235212,35659,22376,107353,33809
인천광역시,"김밥, 기타 간이음식점 및 포장 판매점",685,2438,133046,116259,20616,12651,82992,19896,686,2808,151013,132839,74924,24466,14632,18817,24222,860,2607,157220,139996,73928,22728,14060,29280,21711,1036,2849,240546,220915,104336,35622,16389,64569,34888,1083,3165,276903,248907,122669,36578,18953,70708,35638
인천광역시,생맥주 및 기타 주점업,615,2074,140277,119981,21055,14915,84011,19538,545,1733,131240,112190,60043,20025,14574,17549,19551,603,1689,123658,110441,53044,17941,13865,25590,15587,603,1610,119566,110902,48512,21034,15259,26096,20249,673,2159,176177,155245,69220,25201,21707,39117,24483
인천광역시,커피 및 기타 비알코올 음료점업,986,4277,182359,156457,35555,23557,97345,34334,1049,4890,216530,183969,81548,45247,28839,28335,44657,1260,4714,217988,193799,76118,42265,27469,47947,36776,1568,5959,271832,253686,90869,57469,37809,67539,56601,1985,8128,385600,362492,125267,87423,51987,97815,85694
인천광역시,자동차 전문 수리업,295,1334,155085,138895,40061,6137,92697,32798,292,1440,163457,150115,82279,42074,6323,19438,40380,269,1391,165770,151660,76755,38934,7163,28808,36192,277,1384,174039,154541,74612,46318,6100,27510,44556,282,1524,198798,178209,76013,60963,7106,34127,59423
인천광역시,두발 미용업,263,1441,64868,57259,16864,6887,33508,14017,275,1360,64865,57242,14719,21906,7875,12743,18907,282,1330,66215,62901,13448,18862,8085,22506,15930,281,1283,72966,64461,11302,16471,7574,29114,14507,313,1545,89074,81268,12065,27807,9864,31532,23929
인천광역시,가정용 세탁업,217,362,19300,16105,1774,2114,12217,1542,220,372,19132,13745,4650,2139,1984,4973,1745,211,286,17531,16606,8778,1421,1277,5129,929,223,289,15178,13437,2014,1488,1568,8367,1272,240,300,19360,15882,2714,1325,1896,9947,1172
인천광역시,기타 프랜차이즈,1168,4459,399234,366421,57659,28795,279967,53803,1241,5108,518692,466685,298253,70505,42775,55151,59871,1295,4904,462038,430273,263354,59958,30463,76498,55613,1487,4884,505340,472007,301264,65314,27395,78034,61918,1716,5303,590855,546975,296983,85453,31553,132986,79484
광주광역시,합계,6183,23296,1889856,1765739,227505,104821,1433413,208670,6234,24373,2138285,1903247,1265776,271203,143440,222828,263744,6968,23233,2123609,1996808,1234876,257242,128955,375736,239886,7609,23485,2313368,2178676,1289144,285476,119900,484156,277993,8370,27198,2796227,2609369,1538327,339427,162187,569428,326791
광주광역시,체인화 편의점,1048,4503,475498,463004,35564,12551,414889,30557,1039,4645,537915,505728,369784,39456,21507,74980,38261,1125,4591,527655,526297,372732,42925,18725,91915,39556,1197,4442,535626,535091,371907,42204,14202,106778,40544,1340,4653,614743,606553,421100,47809,20505,117138,45900
광주광역시,문구용품 및 회화용품 소매업,42,128,16660,15621,1287,1158,13176,1206,45,126,16454,14967,10655,1549,1651,1113,1493,43,129,17602,16425,12204,1102,1195,1924,980,43,133,21474,19466,14330,1852,1122,2162,1650,46,141,24364,21862,15455,1986,1753,2667,1931
광주광역시,의약품 및 의료용품 소매업,120,351,107229,95500,7792,2792,84916,6769,128,412,115159,102785,84575,7529,3971,6710,7286,134,408,126434,115508,95831,8555,2811,8311,8044,133,403,131388,120067,97769,9669,3312,9317,9236,145,448,175242,153370,126004,11020,4214,12132,10201
광주광역시,안경 및 렌즈 소매업,126,331,32779,28803,4104,4147,20552,3698,132,357,36788,30724,17661,5408,4880,2774,5212,141,311,33626,31184,17181,4361,4370,5272,3896,149,309,38639,35209,18517,3989,4459,8245,3835,149,326,40795,37794,19962,5246,4815,7770,5034
광주광역시,한식 음식점업,711,3056,210932,193720,33740,16773,143207,32374,752,3102,237828,201229,119866,37057,21534,22772,36406,904,2900,223436,214311,116947,37251,16959,43154,34710,1036,3029,280051,265566,142367,41602,16872,64724,40827,1198,3819,390213,363249,187487,57396,23707,94660,55513
광주광역시,외국식 음식점업,197,1059,64574,58827,12627,4484,41716,11913,205,1085,81445,72487,39138,15933,6203,11213,15342,228,1033,87273,81475,44449,15859,6797,14370,15403,331,1358,119748,113225,54950,22677,6547,29052,21972,423,1859,188458,177845,87090,30581,11041,49132,29132
광주광역시,제과점업,190,870,78518,72419,7481,5014,59924,7144,182,814,74264,66702,47516,7601,5646,5939,7504,189,789,77976,73840,50953,7512,6117,9259,7415,209,856,84728,80269,49509,9691,6098,14971,9512,250,916,94627,89695,55504,10515,6315,17361,10318
광주광역시,"피자, 햄버거, 샌드위치 및 유사 음식점업",376,1722,101832,93768,16077,7276,70415,14859,375,1786,109400,95913,53629,18105,9190,14988,17349,434,1736,122116,113159,63493,16307,7897,25463,15179,487,1775,142562,130737,69107,16721,6994,37915,15908,558,2069,167975,153660,77013,21670,12740,42238,20888
광주광역시,치킨전문점,685,1846,123049,110884,10565,5531,94788,9763,696,2014,159369,135275,97821,14580,9853,13020,14564,787,1891,167575,148657,95910,11690,5699,35358,11070,815,1841,195049,180879,103968,18115,6109,52687,17624,798,1779,212130,192917,121141,18166,9973,43637,17497
광주광역시,"김밥, 기타 간이음식점 및 포장 판매점",440,1532,74461,67474,12166,5114,50194,11065,391,1430,80434,69071,40345,13662,6789,8275,13551,487,1417,91222,79531,43874,12174,5432,18051,11068,549,1487,119919,110793,58856,13249,5432,33255,13042,574,1606,136222,122532,65629,16446,7287,33170,15880
광주광역시,생맥주 및 기타 주점업,569,1326,79258,70260,8925,6708,54627,8529,408,1007,65033,53118,29912,8620,7913,6672,8437,394,857,53345,48264,26157,7002,4314,10791,6148,374,780,52286,47250,23962,6872,4816,11601,6534,405,979,74735,67219,33377,9455,8387,16001,9214
광주광역시,커피 및 기타 비알코올 음료점업,554,2605,99695,90156,19293,13159,57704,18506,605,3097,135193,111683,50373,30994,17909,12407,30680,706,2841,128277,114556,45623,26192,16334,26407,24816,802,3089,136030,126556,45020,32835,17955,30746,31161,985,4461,191355,176265,70423,41841,21711,42290,40896
광주광역시,자동차 전문 수리업,175,648,79170,71085,16688,1179,53218,14220,172,712,81173,72453,44874,17316,2332,7931,16656,173,716,86639,80149,45287,19143,2311,13408,17965,179,675,85654,77473,44511,17343,1404,14216,15647,176,727,89184,80626,43100,18894,2485,16147,18443
광주광역시,두발 미용업,122,555,24551,21863,7852,3029,10982,7093,158,676,30983,24978,7060,10166,3800,3952,9640,164,529,24596,21903,5352,6988,2927,6637,6588,154,455,24058,22218,3198,6838,3014,9170,6716,150,405,22291,19418,2051,6215,3182,7971,5424
광주광역시,가정용 세탁업,110,191,9687,8417,1027,886,6504,886,128,269,13979,10981,3938,1918,1755,3371,1713,137,200,11436,9100,1232,883,1277,5709,843,135,176,9189,8369,1260,549,1102,5458,453,141,186,12209,9198,1815,1015,908,5460,997
광주광역시,기타 프랜차이즈,718,2573,311963,303938,32317,15020,256601,30088,818,2839,362868,335153,248629,41308,18505,26712,39649,922,2885,344401,322448,197651,39299,25791,59707,36206,1016,2677,336967,305508,189914,41270,20464,53859,43333,1032,2824,361684,337164,211176,41171,23163,61654,39523
대전광역시,합계,6552,25140,1941801,1786941,244321,117128,1425492,216598,6415,25190,2049096,1861002,1186503,261185,132594,280721,246972,6940,23644,2017384,1908738,1182295,264254,110811,351378,239760,7602,24329,2319806,2181359,1291438,274595,125316,490009,265483,8278,27806,2816783,2616151,1536431,354146,159467,566106,339851
대전광역시,체인화 편의점,1100,4952,530978,512125,40690,16799,454636,33105,1100,5195,603502,581434,427828,43606,18384,91616,40503,1266,5088,595144,599037,421402,53430,14140,110065,46673,1334,5082,608882,611794,431999,48974,15422,115399,47560,1473,5843,680567,681756,483490,61976,19168,117123,59801
대전광역시,문구용품 및 회화용품 소매업,28,85,14355,13008,1175,554,11279,1033,30,92,14950,13385,10171,1051,1049,1113,929,29,85,14115,12859,9688,1050,641,1479,834,34,97,21732,20201,15141,1959,837,2264,1912,50,120,25191,23480,17409,2159,956,2955,2010
대전광역시,의약품 및 의료용품 소매업,93,355,124517,113775,8550,2736,102489,7322,99,343,89218,81916,63426,8786,2890,6814,7027,101,335,97044,88732,73547,6850,2904,5430,6410,99,296,101895,92904,75923,6566,3008,7407,6138,107,368,132064,120076,101164,7612,2668,8632,7148
대전광역시,안경 및 렌즈 소매업,118,311,36455,32432,5755,3740,22937,5331,107,290,37622,31907,18812,5128,3622,4345,4754,110,296,34308,30798,17037,5000,3380,5381,4768,114,281,36839,32673,16124,5312,4338,6898,5071,119,297,38975,35301,18125,5728,3966,7482,5542
대전광역시,한식 음식점업,988,4167,260931,235629,45069,21907,168653,42571,931,3661,228083,193130,103734,43194,22139,24063,42621,1051,3392,213996,202856,108181,39358,16068,39248,36948,1187,3656,301246,279437,134927,49750,23542,71218,48557,1310,4440,437234,402580,194310,70729,28072,109470,67647
대전광역시,외국식 음식점업,204,1141,78680,71101,16359,6052,48690,15156,199,1022,79194,72814,39628,15577,6297,11312,14672,223,1007,73543,69722,33472,15286,5285,15679,14936,331,1378,115440,106592,51072,21823,7298,26399,21181,449,1734,166606,151702,72941,28150,12283,38329,27118
대전광역시,제과점업,229,1087,85260,79415,8710,5724,64981,8208,238,1115,74361,67849,42409,11019,6698,7722,10546,253,1115,79577,75369,48652,10350,6643,9724,9851,262,1130,90080,85483,51870,9558,6870,17185,9302,282,1129,102701,97159,58827,10539,6987,20806,10288
대전광역시,"피자, 햄버거, 샌드위치 및 유사 음식점업",440,2350,119571,111159,20965,8794,81400,19029,449,2339,139548,120905,69130,22969,9918,18888,22417,486,2112,146254,134046,70319,24841,9050,29835,22267,495,1933,150608,138450,66434,21139,8187,42689,20609,541,2080,169902,155858,73796,24303,13699,44059,23302
대전광역시,치킨전문점,854,2144,130713,111641,9900,7699,94042,8520,786,2164,148394,126030,86199,11379,8526,19925,11245,842,2061,150313,132567,87031,12319,7732,25484,10795,880,1935,198693,181052,105571,14062,8991,52429,13317,921,2057,237485,211002,135852,15660,10480,49010,14589
대전광역시,"김밥, 기타 간이음식점 및 포장 판매점",416,1377,76242,68057,10630,6307,51120,9637,413,1349,76924,66685,36287,12023,8921,9454,11732,493,1410,90706,80320,43789,13185,7072,16274,12567,599,1576,129935,118795,60017,17094,9217,32469,16531,636,1706,152895,132872,70236,18100,9042,35495,17354
대전광역시,생맥주 및 기타 주점업,387,1144,66716,58017,8263,5810,43944,7331,330,954,59014,50578,28188,8387,5991,8013,8073,336,861,50130,44636,21572,7506,4777,10781,7095,323,804,51398,44193,20573,6925,4531,12164,6534,348,1033,84584,72806,34823,10647,8764,18572,10287
대전광역시,커피 및 기타 비알코올 음료점업,523,2220,97627,88794,18615,12391,57788,17483,534,2335,108773,95007,44578,21199,14917,14314,20849,552,2103,99630,88424,34650,20799,11574,21401,17657,639,2572,117640,108659,40594,24154,13200,30711,23495,767,3376,169004,151348,55923,37734,20887,36804,36477
대전광역시,자동차 전문 수리업,234,715,87597,78416,17228,1932,59256,13369,239,762,92979,85374,49975,17617,3658,14123,16395,173,565,68600,60102,32458,14407,1378,11859,13328,170,630,85826,76185,41932,19162,1705,13385,18834,169,671,91170,80223,40068,22965,1719,15472,22519
대전광역시,두발 미용업,113,425,17020,14690,4400,2127,8163,3712,125,448,18857,15712,3815,5961,2700,3237,5089,136,473,21787,22376,7623,5894,2822,6038,4951,128,382,22600,19972,4055,3061,2350,10506,2681,125,379,20952,18089,2977,5663,2663,6787,4791
대전광역시,가정용 세탁업,126,250,13352,11134,1690,1033,8411,1262,139,288,16920,13733,2707,2619,2008,6398,2321,99,163,10203,9519,1979,929,984,5627,836,114,170,9661,8295,1962,525,877,4931,333,106,154,11047,10351,1814,734,1278,6524,694
대전광역시,기타 프랜차이즈,699,2417,201787,187548,26322,13523,147703,23529,696,2835,260757,244543,159614,30670,14875,39383,27800,790,2578,272034,257376,170893,33050,16360,37074,29844,893,2407,277331,256674,173244,24531,14942,43958,23429,875,2419,296406,271547,174676,31448,16836,48586,30284
울산광역시,합계,5165,17914,1467771,1307643,176059,80786,1050798,159554,5258,17894,1626696,1461597,970532,193541,101415,196108,183249,5538,16750,1551334,1446968,885918,189230,86870,284950,171239,6163,17630,1749916,1633750,968838,208451,88978,367483,202705,6662,19501,2044840,1907597,1139785,230312,108234,429266,219002
울산광역시,체인화 편의점,883,3713,425055,411363,29549,12035,369779,24730,867,3784,467427,442725,343713,36628,16876,45509,34557,983,3711,458393,457808,332457,37027,8394,79930,31445,1019,3593,461780,459414,329351,35966,13369,80727,34862,1124,3910,516459,527913,376237,37877,15383,98417,35675
울산광역시,문구용품 및 회화용품 소매업,27,73,9568,9033,734,511,7788,618,22,48,5931,5162,4425,228,279,230,213,21,51,6174,5740,4222,658,322,537,636,22,54,8912,8393,6438,601,354,1000,578,31,72,13624,12778,10082,557,614,1524,524
울산광역시,의약품 및 의료용품 소매업,59,196,57902,51668,5092,1504,45072,4861,71,245,79837,72998,60371,5632,2845,4149,5392,74,237,81030,72929,58187,5876,2050,6816,5757,77,246,84816,76488,61799,5878,2036,6776,5456,101,317,117132,104189,85510,7348,2635,8696,6707
울산광역시,안경 및 렌즈 소매업,66,179,19187,16805,3168,1823,11814,2497,59,142,18223,15337,8629,2705,1644,2359,2489,56,165,18784,16776,8605,3373,2073,2725,3333,72,185,22905,20380,10596,3705,1847,4231,3568,74,195,24993,21890,12287,3243,2466,3894,3026
울산광역시,한식 음식점업,644,2618,179420,161257,30364,14069,116824,28979,759,2685,193899,171185,93283,32167,18514,27222,30496,854,2452,182192,170970,89114,28318,13906,39632,24194,968,2690,242629,226010,113267,37229,16942,58573,36525,1083,3340,320922,295075,157667,42452,17653,77303,40846
울산광역시,외국식 음식점업,168,851,58147,53008,11937,4702,36369,11122,161,725,55487,50531,26907,11691,4970,6962,11473,166,679,46758,44704,20747,10720,3790,9447,10689,239,881,69476,64336,31079,11375,4270,17611,10738,294,1021,94110,85079,40861,14298,6627,23294,13766
울산광역시,제과점업,158,763,61282,57296,6830,3541,46925,6460,163,843,71618,67500,47425,8160,4333,7581,8131,172,790,70114,65445,37106,8701,5321,14317,8399,181,792,70192,66426,36557,7557,2962,19350,7381,185,768,73366,69823,38921,8887,4252,17762,8671
울산광역시,"피자, 햄버거, 샌드위치 및 유사 음식점업",315,1217,67798,60484,10838,5023,44623,10269,323,1289,75219,66670,36150,11108,6869,12544,10434,369,1184,79688,73224,39297,11932,3634,18361,11201,420,1243,95089,87602,43372,11309,4709,28212,10818,438,1244,97993,89653,44061,11695,7189,26709,11033
울산광역시,치킨전문점,725,1718,101435,84828,7243,5358,72227,6873,732,1751,114621,92631,63226,9553,6345,13508,9204,763,1634,117459,100047,66787,6669,5397,21193,6105,808,1552,159908,144301,84092,11851,6902,41456,11505,822,1530,176913,153263,94972,8074,9961,40257,7501
울산광역시,"김밥, 기타 간이음식점 및 포장 판매점",291,925,45905,40468,6126,3403,30939,5697,303,900,55502,48013,28773,7810,4992,6437,7759,365,971,64819,56639,30860,10247,4828,10704,9838,429,1066,82309,75214,39689,9383,5325,20817,9208,465,1149,89908,78906,44668,10513,5603,18122,10045
울산광역시,생맥주 및 기타 주점업,283,684,39082,34171,4428,3534,26209,4209,217,525,33473,27391,15812,4677,3406,3496,4484,244,501,29759,26987,14727,3267,2508,6486,3126,250,540,33695,30490,14896,5167,3591,6836,4779,277,738,56373,49567,23243,8795,5266,12263,8701
울산광역시,커피 및 기타 비알코올 음료점업,491,1803,80575,70223,14906,9855,45462,14394,441,1497,71265,59520,24279,13055,9924,12261,12704,526,1565,76959,68154,26665,16179,10190,15120,15373,644,2098,102705,96694,35493,23871,11209,26121,23376,701,2446,121978,110899,43181,25517,13484,28718,24793
울산광역시,자동차 전문 수리업,325,934,112312,100784,22219,2171,76394,18295,345,1086,123158,104488,66060,22441,3891,12096,21265,123,526,61849,54772,29999,14894,1979,7899,13794,121,508,68500,59346,29187,15440,1198,13521,14896,127,593,83322,71062,37455,19622,1939,12046,19203
울산광역시,두발 미용업,59,317,14608,13477,3979,1918,7580,3201,75,410,20366,18624,2134,6379,2245,7866,5734,70,289,13857,11564,1546,3122,2035,4860,1689,64,238,12061,11533,1500,3818,1717,4498,3475,64,229,13930,12937,2641,3603,1907,4787,2276
울산광역시,가정용 세탁업,114,191,10283,8692,807,859,7026,749,136,227,12641,7611,3143,791,1381,2295,702,126,176,9621,8200,2765,623,893,3919,518,132,170,8811,7760,2809,460,938,3552,453,127,163,9901,8351,3820,309,883,3339,275
울산광역시,기타 프랜차이즈,557,1732,185212,134086,17839,10480,105767,16600,584,1738,228030,211210,146202,20517,12901,31592,18212,626,1819,233878,213010,122834,27623,19550,43003,25143,717,1774,226128,199363,128711,24840,11611,34200,25089,749,1786,233916,216210,124182,27522,12372,52134,25960
세종특별자치시,합계,1402,5401,402292,367999,53438,30553,284008,47620,1463,5519,483147,431844,256417,69261,36126,70040,65356,1684,5462,490871,463826,264640,67447,34413,97326,61147,1918,5992,578176,550203,307931,69978,37060,135234,66916,2223,7183,719431,665002,378090,84290,45917,156704,80126
세종특별자치시,체인화 편의점,232,933,104050,101624,7709,4213,89702,6113,246,1055,122606,114312,86400,10439,6116,11357,10053,287,1046,122150,122564,86492,11498,3026,21548,10514,299,1049,128443,128082,92141,9536,4039,22367,9233,339,1234,153702,151598,112378,10714,5031,23475,10117
세종특별자치시,문구용품 및 회화용품 소매업,27,69,10378,9646,829,619,8198,728,21,53,9531,7985,5991,608,539,846,561,21,57,10037,9498,7166,739,660,933,702,21,58,10769,10094,7330,795,528,1441,766,27,67,12115,11142,8640,911,701,890,884
세종특별자치시,의약품 및 의료용품 소매업,21,61,11788,10499,876,692,8931,808,24,61,16781,14440,10709,1301,1032,1397,1123,29,68,18980,16739,13372,1139,766,1461,1032,28,74,21920,19405,14759,1357,1006,2284,1263,30,79,32226,29051,23876,1566,1205,2403,1408
세종특별자치시,안경 및 렌즈 소매업,16,39,1991,1899,169,349,1381,164,20,45,6651,5854,2950,915,952,1037,824,22,47,6498,6086,3083,946,1008,1048,859,28,62,8729,8020,4067,1321,1083,1549,1297,24,61,8142,7566,4161,1129,791,1486,1079
세종특별자치시,한식 음식점업,227,953,57822,50582,10737,5567,34278,9875,236,982,69558,59492,32365,12831,6878,7417,12515,294,902,69050,65487,32206,11581,5793,15907,9906,328,959,92040,86369,41113,12798,7548,24910,12400,406,1311,129899,117423,53177,17640,9229,37377,16910
세종특별자치시,외국식 음식점업,67,358,24562,22000,5623,1638,14739,5057,54,251,21555,19164,9638,4572,1761,3193,4360,76,281,23729,25715,10646,5011,2359,7698,4911,107,411,35326,33134,14442,6708,2115,9869,6519,145,509,51330,47538,23066,7890,3527,13056,7535
세종특별자치시,제과점업,57,303,21262,19963,2442,1789,15732,2201,53,271,21416,19109,11177,3227,1368,3337,3113,63,324,25651,24393,15718,3183,1851,3641,3174,75,355,28257,27517,15164,4515,2319,5520,4440,81,349,30292,29263,16784,3411,2502,6566,3281
세종특별자치시,"피자, 햄버거, 샌드위치 및 유사 음식점업",77,393,21714,19683,3650,1846,14187,3420,87,448,30750,27921,13362,5710,2464,6386,5500,110,471,35482,32943,16726,6163,2112,7942,5169,129,500,40975,37353,17818,6058,2640,10836,5694,154,597,46984,44381,22708,5639,3209,12825,5345
세종특별자치시,치킨전문점,145,425,29478,25860,3205,2676,19979,2741,168,512,39098,33905,19161,5675,3037,6032,5415,165,473,38493,32704,19616,3602,2485,7000,3344,166,429,44464,40866,22561,3509,2310,12485,3092,187,444,53946,47892,27831,4652,2957,12451,4256
세종특별자치시,"김밥, 기타 간이음식점 및 포장 판매점",105,358,18885,16865,2719,2098,12048,2446,114,421,26705,23049,12360,3904,2339,4446,3786,139,440,29943,26450,13543,4211,2768,5929,3834,153,437,36424,33990,16458,4541,2947,10044,4376,168,465,39197,35361,18107,4721,2875,9657,4398
세종특별자치시,생맥주 및 기타 주점업,58,151,7796,6801,1045,877,4879,960,59,147,8300,7160,3418,1311,1156,1275,1257,57,133,7054,6467,2863,1183,784,1638,1053,57,129,7731,7084,3081,964,1076,1962,868,61,163,12823,11325,5270,1723,1487,2844,1640
세종특별자치시,커피 및 기타 비알코올 음료점업,106,435,15758,14556,3266,2276,9014,3064,117,398,20357,16983,7280,3980,2751,2973,3626,137,434,22255,20268,7622,5129,2499,5018,4919,173,593,29840,28416,10742,6684,2353,8637,6484,229,924,47389,41855,17678,9230,4420,10528,8810
세종특별자치시,자동차 전문 수리업,24,102,11099,10018,2448,403,7167,2008,33,146,18154,15106,7401,4342,872,2491,3807,24,94,12911,11094,5482,2300,223,3089,2072,22,106,13734,11939,5946,2910,249,2834,2732,23,121,17742,15528,7654,3954,496,3424,3809
세종특별자치시,두발 미용업,34,139,6407,5777,1539,890,3348,1416,40,136,6985,6045,684,1615,957,2788,1504,26,114,5738,5310,1409,1442,732,1727,1421,26,125,5319,4689,809,779,574,2528,670,30,142,7434,5481,1125,1384,700,2272,1368
세종특별자치시,가정용 세탁업,52,112,4780,3899,910,574,2415,788,59,112,6324,4860,944,1030,697,2189,893,68,88,4876,4038,659,544,580,2255,417,41,54,2859,2486,235,155,362,1733,142,40,54,3823,2891,324,103,372,2092,63
세종특별자치시,기타 프랜차이즈,154,570,54522,48327,6271,4046,38010,5831,132,480,58376,56458,32576,7798,3207,12877,7017,166,490,58024,54071,28036,8775,6768,10491,7820,265,651,71346,70758,41265,7347,5910,16236,6939,279,663,72387,66708,35312,9623,6417,15356,9223
경기도,합계,52390,215358,17844193,16468065,2329600,1208920,12929545,2110521,54586,229250,20871955,19060540,11998014,2712812,1470164,2879550,2611651,60707,217161,20851396,19579679,11875367,2625211,1467318,3611783,2453487,68624,229365,23519693,22031033,12924513,2997414,1583366,4525741,2899336,76453,260417,27595789,25893937,14832318,3588099,1746632,5726889,3452360
경기도,체인화 편의점,10536,47714,5505437,5307758,414629,175613,4717516,343955,10764,56528,6947792,6591569,4906020,544871,220455,920223,521488,12280,56042,6851704,6767837,4923370,519073,261256,1064138,504866,13280,55974,6961661,6955629,4916570,550392,255200,1233467,532478,14790,58987,7621153,7544548,5388597,641133,239105,1275713,620148
경기도,문구용품 및 회화용품 소매업,459,1255,178772,163478,14673,11230,137575,12948,456,1210,185209,169446,127636,13831,12537,15442,13571,471,1173,196648,178960,129238,14747,12554,22421,14075,493,1197,212459,195487,139554,15280,13881,26772,14517,630,1444,234852,218383,155071,19027,13895,30390,18046
경기도,의약품 및 의료용품 소매업,928,3268,971608,882553,75726,29384,777443,67809,976,3431,966174,897526,717080,74196,31769,74482,68802,1068,3494,1110879,1041090,845408,77686,36745,81250,68372,1080,3171,1171583,1079457,875020,76203,39648,88586,71425,1171,3642,1508259,1364325,1131614,93517,42757,96436,86095
경기도,안경 및 렌즈 소매업,687,2049,249647,215981,37563,31170,147248,34429,708,2115,266591,239535,129142,42004,37378,31012,39563,809,2073,267602,239430,123118,41870,36619,37823,38751,1001,2365,338273,303538,161582,46642,39942,55372,42419,1026,2477,377634,342640,172377,58926,43599,67738,56704
경기도,한식 음식점업,7602,33158,2374282,2151664,407538,219036,1525090,392846,8144,34733,2741220,2452405,1281796,490411,255534,424665,482166,9462,31278,2616827,2442929,1147584,461240,289258,544846,446083,11112,33015,3187872,3007702,1466866,529585,283023,728228,516685,12377,39092,4045262,3737657,1713826,614581,308806,1100443,594998
경기도,외국식 음식점업,2051,11764,763105,671811,164127,70751,436933,155207,2037,11165,818059,727929,359365,175099,84909,108556,171208,2332,10806,804449,761988,343743,177254,81358,159632,172206,3337,12486,1084475,1023455,482056,208723,90945,241732,203430,4147,16071,1544115,1443119,662991,292047,122941,365140,282985
경기도,제과점업,1832,9095,831010,779773,85766,59835,634172,79689,1847,8714,881250,821250,584052,92448,68762,75988,90658,1957,8856,896551,844379,550357,102471,64886,126666,97366,2170,10059,1031484,979861,603588,121821,87197,167254,119330,2417,10327,1007636,974042,554226,133196,83938,202682,130826
경기도,"피자, 햄버거, 샌드위치 및 유사 음식점업",2834,15208,882458,802639,146713,72341,583585,140135,3037,15985,988323,872221,471295,176418,87631,136877,173353,3518,14745,1074619,966339,510097,165217,81483,209542,156515,4008,15702,1235052,1134500,574781,194359,95103,270257,188604,4441,16214,1378261,1277857,578615,214693,104212,380338,204860
경기도,치킨전문점,5883,16243,1087521,947103,94582,75558,776963,85490,6122,16094,1392945,1211966,768977,122701,100248,220039,121565,6576,15080,1432803,1238225,760942,99169,95586,282529,85509,6925,15524,1757193,1533421,906136,159122,107162,361001,152187,7112,16115,2012442,1821409,1060884,164155,100989,495380,152889
경기도,"김밥, 기타 간이음식점 및 포장 판매점",3262,12134,646995,575507,102053,62741,410713,96845,3411,12278,780692,685219,370123,124502,79496,111097,122127,4076,12134,840433,755650,410317,114367,81450,149515,101124,5121,14384,1226395,1059332,558242,158999,93573,248518,154316,5368,15445,1384198,1247692,607064,178857,107324,354448,171196
경기도,생맥주 및 기타 주점업,2419,8062,478642,422773,71268,55050,296455,65455,2188,6877,451077,385992,204846,69363,53163,58621,68706,2252,6333,393377,344597,158109,62938,46460,77090,55193,2141,5519,367956,331176,148167,58938,40732,83338,55890,2502,7475,631936,560541,237296,101263,77975,144007,99107
경기도,커피 및 기타 비알코올 음료점업,4139,18018,782879,698660,149151,108999,440510,142380,4353,19521,892115,782931,320899,178426,132257,151350,171316,5136,18352,915578,819583,333509,174366,123246,188462,159008,6003,22365,1093937,964897,385699,197920,149064,232214,194065,7373,29616,1459345,1343053,490102,326645,194262,332044,318663
경기도,자동차 전문 수리업,1625,6914,856857,772099,218404,34489,519206,175303,1606,7547,901472,847304,421708,223984,39659,161952,210343,1426,6993,867174,792137,370541,217334,41749,162512,199456,1459,7364,949328,867762,385844,251202,45939,184777,245394,1502,7735,1082800,967756,451982,272893,45220,197661,266168
경기도,두발 미용업,1198,6421,287534,259317,74081,38286,146950,63827,1199,6861,341709,298717,79993,95765,44889,78069,82584,1230,5846,295871,259766,49732,86206,35428,88400,65391,1273,5772,342360,301335,54851,87033,44005,115446,76974,1461,6519,410344,362117,63972,106630,51776,139740,93099
